{ 2,0,0,2,0,0,2} in_90 test 20% win=100 
[data I : 57022 answer: 12.0,forecast :13.932365453727941 (rmse:1.93, mape: 0.17, smape: 0.16) ] 
[data I : 57023 answer: 16.0,forecast :16.356337305785782 (rmse:0.36, mape: 0.03, smape: 0.03) ] 
[data I : 57024 answer: 8.0,forecast :10.27363774873919 (rmse:2.27, mape: 0.29, smape: 0.25) ] 
[data I : 57025 answer: 16.0,forecast :15.235797787437818 (rmse:0.76, mape: 0.07, smape: 0.07) ] 
[data I : 57026 answer: 12.0,forecast :15.13035266088413 (rmse:3.13, mape: 0.27, smape: 0.24) ] 
[data I : 57027 answer: 12.0,forecast :13.479772428002619 (rmse:1.48, mape: 0.15, smape: 0.14) ] 
[data I : 57028 answer: 12.0,forecast :13.248493565605509 (rmse:1.25, mape: 0.12, smape: 0.11) ] 
[data I : 57029 answer: 16.0,forecast :16.299425739533735 (rmse:0.3, mape: 0.03, smape: 0.03) ] 
[data I : 57030 answer: 8.0,forecast :10.369784553076844 (rmse:2.37, mape: 0.3, smape: 0.26) ] 
[data I : 57031 answer: 20.0,forecast :16.36724718417149 (rmse:3.63, mape: 0.2, smape: 0.22) ] 
[data I : 57032 answer: 16.0,forecast :12.449021939814358 (rmse:3.55, mape: 0.23, smape: 0.26) ] 
[data I : 57033 answer: 12.0,forecast :13.076069598884375 (rmse:1.08, mape: 0.11, smape: 0.1) ] 
[data I : 57034 answer: 16.0,forecast :13.658537175337003 (rmse:2.34, mape: 0.15, smape: 0.17) ] 
[data I : 57035 answer: 20.0,forecast :15.68151153942144 (rmse:4.32, mape: 0.22, smape: 0.25) ] 
[data I : 57036 answer: 12.0,forecast :8.31872283149583 (rmse:3.68, mape: 0.33, smape: 0.38) ] 
[data I : 57037 answer: 16.0,forecast :17.36743150239403 (rmse:1.37, mape: 0.11, smape: 0.1) ] 
[data I : 57038 answer: 16.0,forecast :15.600129718793628 (rmse:0.4, mape: 0.03, smape: 0.03) ] 
[data I : 57039 answer: 16.0,forecast :11.98768429288309 (rmse:4.01, mape: 0.25, smape: 0.29) ] 
[data I : 57040 answer: 12.0,forecast :13.56208199171659 (rmse:1.56, mape: 0.15, smape: 0.14) ] 
[data I : 57041 answer: 16.0,forecast :17.921111707476406 (rmse:1.92, mape: 0.13, smape: 0.12) ] 
[data I : 57042 answer: 12.0,forecast :12.385972733046854 (rmse:0.39, mape: 0.04, smape: 0.04) ] 
[data I : 57043 answer: 25.0,forecast :14.307402974113607 (rmse:10.69, mape: 0.43, smape: 0.55) ] 
[data I : 57044 answer: 12.0,forecast :12.958858271112957 (rmse:0.96, mape: 0.12, smape: 0.11) ] 
[data I : 57045 answer: 12.0,forecast :16.709571803315107 (rmse:4.71, mape: 0.4, smape: 0.34) ] 
[data I : 57046 answer: 12.0,forecast :14.206337118952575 (rmse:2.21, mape: 0.22, smape: 0.2) ] 
[data I : 57047 answer: 16.0,forecast :15.272307368045986 (rmse:0.73, mape: 0.06, smape: 0.06) ] 
[data I : 57048 answer: 12.0,forecast :9.757912144019258 (rmse:2.24, mape: 0.19, smape: 0.21) ] 
[data I : 57049 answer: 20.0,forecast :19.825726231598217 (rmse:0.17, mape: 0.02, smape: 0.02) ] 
[data I : 57050 answer: 16.0,forecast :12.79563426730786 (rmse:3.2, mape: 0.2, smape: 0.22) ] 
[data I : 57051 answer: 12.0,forecast :13.481843044943464 (rmse:1.48, mape: 0.14, smape: 0.13) ] 
[data I : 57052 answer: 16.0,forecast :13.562823018888325 (rmse:2.44, mape: 0.16, smape: 0.17) ] 
[data I : 57053 answer: 12.0,forecast :15.2697226719222 (rmse:3.27, mape: 0.29, smape: 0.25) ] 
[data I : 57054 answer: 12.0,forecast :11.932448877164735 (rmse:0.07, mape: 0.03, smape: 0.03) ] 
[data I : 57055 answer: 20.0,forecast :16.63076221894149 (rmse:3.37, mape: 0.17, smape: 0.19) ] 
[data I : 57056 answer: 12.0,forecast :14.237871445162133 (rmse:2.24, mape: 0.2, smape: 0.18) ] 
[data I : 57057 answer: 12.0,forecast :13.21587833587405 (rmse:1.22, mape: 0.12, smape: 0.11) ] 
[data I : 57058 answer: 16.0,forecast :16.31147057525724 (rmse:0.31, mape: 0.03, smape: 0.03) ] 
[data I : 57059 answer: 20.0,forecast :12.885393645049344 (rmse:7.11, mape: 0.36, smape: 0.43) ] 
[data I : 57060 answer: 12.0,forecast :10.897599357853833 (rmse:1.1, mape: 0.12, smape: 0.13) ] 
[data I : 57061 answer: 20.0,forecast :17.822363966030885 (rmse:2.18, mape: 0.11, smape: 0.12) ] 
[data I : 57062 answer: 12.0,forecast :13.260749886761436 (rmse:1.26, mape: 0.11, smape: 0.11) ] 
[data I : 57063 answer: 16.0,forecast :13.195029333784078 (rmse:2.8, mape: 0.18, smape: 0.2) ] 
[data I : 57064 answer: 12.0,forecast :13.942595772470195 (rmse:1.94, mape: 0.18, smape: 0.16) ] 
[data I : 57065 answer: 20.0,forecast :17.466429943749404 (rmse:2.53, mape: 0.14, smape: 0.14) ] 
[data I : 57066 answer: 16.0,forecast :11.088663993053466 (rmse:4.91, mape: 0.32, smape: 0.37) ] 
[data I : 57067 answer: 16.0,forecast :17.434581677166236 (rmse:1.43, mape: 0.11, smape: 0.1) ] 
[data I : 57068 answer: 12.0,forecast :13.320626911269523 (rmse:1.32, mape: 0.12, smape: 0.11) ] 
[data I : 57069 answer: 12.0,forecast :16.421395933049894 (rmse:4.42, mape: 0.38, smape: 0.32) ] 
[data I : 57070 answer: 12.0,forecast :12.92540476450682 (rmse:0.93, mape: 0.11, smape: 0.1) ] 
[data I : 57071 answer: 20.0,forecast :17.322030780518467 (rmse:2.68, mape: 0.14, smape: 0.15) ] 
[data I : 57072 answer: 12.0,forecast :13.66481880863979 (rmse:1.66, mape: 0.15, smape: 0.14) ] 
[data I : 57073 answer: 25.0,forecast :15.400111877429564 (rmse:9.6, mape: 0.39, smape: 0.48) ] 
[data I : 57074 answer: 25.0,forecast :11.519376899252716 (rmse:13.48, mape: 0.55, smape: 0.76) ] 
[data I : 57075 answer: 12.0,forecast :11.654123090742912 (rmse:0.35, mape: 0.08, smape: 0.08) ] 
[data I : 57076 answer: 12.0,forecast :14.091542193510755 (rmse:2.09, mape: 0.18, smape: 0.17) ] 
[data I : 57077 answer: 16.0,forecast :18.588565888959174 (rmse:2.59, mape: 0.17, smape: 0.16) ] 
[data I : 57078 answer: 12.0,forecast :10.333328720509318 (rmse:1.67, mape: 0.15, smape: 0.16) ] 
[data I : 57079 answer: 16.0,forecast :18.79953025269696 (rmse:2.8, mape: 0.18, smape: 0.17) ] 
[data I : 57080 answer: 16.0,forecast :20.918929772516723 (rmse:4.92, mape: 0.32, smape: 0.28) ] 
[data I : 57081 answer: 12.0,forecast :13.4222616514799 (rmse:1.42, mape: 0.15, smape: 0.14) ] 
[data I : 57082 answer: 12.0,forecast :13.274910776726962 (rmse:1.27, mape: 0.12, smape: 0.11) ] 
[data I : 57083 answer: 16.0,forecast :15.69124100983381 (rmse:0.31, mape: 0.03, smape: 0.03) ] 
[data I : 57084 answer: 12.0,forecast :12.52077809028813 (rmse:0.52, mape: 0.05, smape: 0.04) ] 
[data I : 57085 answer: 16.0,forecast :14.971376166426364 (rmse:1.03, mape: 0.07, smape: 0.07) ] 
[data I : 57086 answer: 12.0,forecast :15.514621257272323 (rmse:3.51, mape: 0.3, smape: 0.26) ] 
[data I : 57087 answer: 12.0,forecast :13.709033795215568 (rmse:1.71, mape: 0.17, smape: 0.16) ] 
[data I : 57088 answer: 12.0,forecast :13.013295753156363 (rmse:1.01, mape: 0.1, smape: 0.09) ] 
[data I : 57089 answer: 16.0,forecast :15.453930811030851 (rmse:0.55, mape: 0.04, smape: 0.04) ] 
[data I : 57090 answer: 12.0,forecast :12.517968229983744 (rmse:0.52, mape: 0.05, smape: 0.05) ] 
[data I : 57091 answer: 25.0,forecast :15.650166567703337 (rmse:9.35, mape: 0.38, smape: 0.46) ] 
[data I : 57092 answer: 16.0,forecast :12.86734919477133 (rmse:3.13, mape: 0.22, smape: 0.24) ] 
[data I : 57093 answer: 12.0,forecast :14.06979517591999 (rmse:2.07, mape: 0.19, smape: 0.18) ] 
[data I : 57094 answer: 12.0,forecast :13.372122586310738 (rmse:1.37, mape: 0.13, smape: 0.12) ] 
[data I : 57095 answer: 16.0,forecast :15.407684836734948 (rmse:0.59, mape: 0.05, smape: 0.05) ] 
[data I : 57096 answer: 12.0,forecast :10.753175205392262 (rmse:1.25, mape: 0.11, smape: 0.11) ] 
[data I : 57097 answer: 16.0,forecast :19.454831161736934 (rmse:3.45, mape: 0.22, smape: 0.2) ] 
[data I : 57098 answer: 12.0,forecast :15.726065718525607 (rmse:3.73, mape: 0.33, smape: 0.28) ] 
[data I : 57099 answer: 12.0,forecast :13.743294080847377 (rmse:1.74, mape: 0.17, smape: 0.16) ] 
[data I : 57100 answer: 12.0,forecast :13.191707382749678 (rmse:1.19, mape: 0.11, smape: 0.11) ] 
[data I : 57101 answer: 16.0,forecast :15.590153990623795 (rmse:0.41, mape: 0.03, smape: 0.03) ] 
[data I : 57102 answer: 8.0,forecast :12.833158717381885 (rmse:4.83, mape: 0.61, smape: 0.47) ] 
[data I : 57103 answer: 16.0,forecast :15.871208998180979 (rmse:0.13, mape: 0.05, smape: 0.05) ] 
[data I : 57104 answer: 12.0,forecast :13.570401457815853 (rmse:1.57, mape: 0.13, smape: 0.13) ] 
[data I : 57105 answer: 12.0,forecast :13.751036598429538 (rmse:1.75, mape: 0.16, smape: 0.15) ] 
[data I : 57106 answer: 12.0,forecast :13.047031685017332 (rmse:1.05, mape: 0.1, smape: 0.1) ] 
[data I : 57107 answer: 16.0,forecast :16.382503759645797 (rmse:0.38, mape: 0.03, smape: 0.03) ] 
[data I : 57108 answer: 12.0,forecast :10.89737068566656 (rmse:1.1, mape: 0.09, smape: 0.1) ] 
[data I : 57109 answer: 29.0,forecast :15.647690027039902 (rmse:13.35, mape: 0.46, smape: 0.6) ] 
[data I : 57110 answer: 12.0,forecast :13.283424200302854 (rmse:1.28, mape: 0.15, smape: 0.14) ] 
[data I : 57111 answer: 12.0,forecast :14.583930565632258 (rmse:2.58, mape: 0.23, smape: 0.21) ] 
[data I : 57112 answer: 12.0,forecast :12.931216658341416 (rmse:0.93, mape: 0.1, smape: 0.09) ] 
[data I : 57113 answer: 16.0,forecast :15.384496671981047 (rmse:0.62, mape: 0.04, smape: 0.05) ] 
[data I : 57114 answer: 12.0,forecast :10.130048876330852 (rmse:1.87, mape: 0.16, smape: 0.17) ] 
[data I : 57115 answer: 20.0,forecast :21.828502265563653 (rmse:1.83, mape: 0.1, smape: 0.1) ] 
[data I : 57116 answer: 16.0,forecast :13.60302198397282 (rmse:2.4, mape: 0.16, smape: 0.17) ] 
[data I : 57117 answer: 16.0,forecast :13.976978918756465 (rmse:2.02, mape: 0.14, smape: 0.15) ] 
[data I : 57118 answer: 12.0,forecast :12.937774797768586 (rmse:0.94, mape: 0.09, smape: 0.09) ] 
[data I : 57119 answer: 16.0,forecast :15.651354758380775 (rmse:0.35, mape: 0.03, smape: 0.03) ] 
[data I : 57120 answer: 12.0,forecast :12.13023823045766 (rmse:0.13, mape: 0.01, smape: 0.01) ] 
[data I : 57121 answer: 25.0,forecast :16.606180701095155 (rmse:8.39, mape: 0.34, smape: 0.4) ] 
[data I : 57122 answer: 16.0,forecast :14.166009119439842 (rmse:1.83, mape: 0.14, smape: 0.14) ] 
[data I : 57123 answer: 16.0,forecast :15.605499394213348 (rmse:0.39, mape: 0.03, smape: 0.03) ] 
[data I : 57124 answer: 12.0,forecast :12.330991986364488 (rmse:0.33, mape: 0.03, smape: 0.03) ] 
[data I : 57125 answer: 12.0,forecast :15.412976300461471 (rmse:3.41, mape: 0.29, smape: 0.25) ] 
[data I : 57126 answer: 12.0,forecast :11.43291150495724 (rmse:0.57, mape: 0.07, smape: 0.07) ] 
[data I : 57127 answer: 20.0,forecast :18.9983481906137 (rmse:1, mape: 0.05, smape: 0.06) ] 
[data I : 57128 answer: 16.0,forecast :15.331355449444894 (rmse:0.67, mape: 0.05, smape: 0.05) ] 
[data I : 57129 answer: 12.0,forecast :16.273513029028305 (rmse:4.27, mape: 0.36, smape: 0.31) ] 
[data I : 57130 answer: 8.0,forecast :13.954541927882739 (rmse:5.95, mape: 0.79, smape: 0.58) ] 
[data I : 57131 answer: 16.0,forecast :14.345926786549262 (rmse:1.65, mape: 0.15, smape: 0.16) ] 
[data I : 57132 answer: 12.0,forecast :13.185793672353318 (rmse:1.19, mape: 0.11, smape: 0.11) ] 
[data I : 57133 answer: 16.0,forecast :17.924163315363508 (rmse:1.92, mape: 0.13, smape: 0.12) ] 
[data I : 57134 answer: 12.0,forecast :16.122074449622264 (rmse:4.12, mape: 0.35, smape: 0.3) ] 
[data I : 57135 answer: 12.0,forecast :15.202659935858671 (rmse:3.2, mape: 0.3, smape: 0.26) ] 
[data I : 57136 answer: 12.0,forecast :11.746503550664915 (rmse:0.25, mape: 0.05, smape: 0.05) ] 
[data I : 57137 answer: 16.0,forecast :16.099927860236416 (rmse:0.1, mape: 0.01, smape: 0.01) ] 
[data I : 57138 answer: 12.0,forecast :13.674584795561486 (rmse:1.67, mape: 0.14, smape: 0.13) ] 
[data I : 57139 answer: 16.0,forecast :16.049275433555778 (rmse:0.05, mape: 0.01, smape: 0.01) ] 
[data I : 57140 answer: 12.0,forecast :13.859419336583038 (rmse:1.86, mape: 0.16, smape: 0.14) ] 
[data I : 57141 answer: 12.0,forecast :14.105059786115445 (rmse:2.11, mape: 0.19, smape: 0.17) ] 
[data I : 57142 answer: 8.0,forecast :13.20613569995341 (rmse:5.21, mape: 0.67, smape: 0.51) ] 
[data I : 57143 answer: 12.0,forecast :15.88308827997345 (rmse:3.88, mape: 0.38, smape: 0.33) ] 
[data I : 57144 answer: 12.0,forecast :13.205707594024098 (rmse:1.21, mape: 0.13, smape: 0.13) ] 
[data I : 57145 answer: 20.0,forecast :15.947187325951822 (rmse:4.05, mape: 0.21, smape: 0.23) ] 
[data I : 57146 answer: 12.0,forecast :14.013486513678892 (rmse:2.01, mape: 0.19, smape: 0.17) ] 
[data I : 57147 answer: 12.0,forecast :14.635216967115468 (rmse:2.64, mape: 0.24, smape: 0.21) ] 
[data I : 57148 answer: 8.0,forecast :11.05658017354651 (rmse:3.06, mape: 0.41, smape: 0.35) ] 
[data I : 57149 answer: 12.0,forecast :13.760908077552077 (rmse:1.76, mape: 0.18, smape: 0.17) ] 
[data I : 57150 answer: 12.0,forecast :12.298493699858819 (rmse:0.3, mape: 0.04, smape: 0.04) ] 
[data I : 57151 answer: 20.0,forecast :17.966841011673385 (rmse:2.03, mape: 0.1, smape: 0.11) ] 
[data I : 57152 answer: 12.0,forecast :13.942556795154484 (rmse:1.94, mape: 0.17, smape: 0.16) ] 
[data I : 57153 answer: 12.0,forecast :14.3243629848345 (rmse:2.32, mape: 0.21, smape: 0.19) ] 
[data I : 57154 answer: 12.0,forecast :10.466509630456175 (rmse:1.53, mape: 0.15, smape: 0.16) ] 
[data I : 57155 answer: 16.0,forecast :13.575049606238498 (rmse:2.42, mape: 0.16, smape: 0.17) ] 
[data I : 57156 answer: 12.0,forecast :12.70171252432061 (rmse:0.7, mape: 0.07, smape: 0.07) ] 
[data I : 57157 answer: 16.0,forecast :17.58646791866518 (rmse:1.59, mape: 0.1, smape: 0.1) ] 
[data I : 57158 answer: 16.0,forecast :13.339374141384214 (rmse:2.66, mape: 0.17, smape: 0.19) ] 
[data I : 57159 answer: 12.0,forecast :13.78127839647392 (rmse:1.78, mape: 0.16, smape: 0.15) ] 
[data I : 57160 answer: 8.0,forecast :12.56092681109874 (rmse:4.56, mape: 0.59, smape: 0.46) ] 
[data I : 57161 answer: 16.0,forecast :14.980681101589894 (rmse:1.02, mape: 0.1, smape: 0.1) ] 
[data I : 57162 answer: 12.0,forecast :13.192867408195472 (rmse:1.19, mape: 0.11, smape: 0.1) ] 
[data I : 57163 answer: 16.0,forecast :15.182187768192987 (rmse:0.82, mape: 0.06, smape: 0.06) ] 
[data I : 57164 answer: 16.0,forecast :15.27662074687378 (rmse:0.72, mape: 0.05, smape: 0.05) ] 
[data I : 57165 answer: 12.0,forecast :14.394265037445262 (rmse:2.39, mape: 0.2, smape: 0.19) ] 
[data I : 57166 answer: 8.0,forecast :10.271954036890547 (rmse:2.27, mape: 0.31, smape: 0.27) ] 
[data I : 57167 answer: 12.0,forecast :14.873468475219441 (rmse:2.87, mape: 0.27, smape: 0.24) ] 
[data I : 57168 answer: 16.0,forecast :13.29917673946571 (rmse:2.7, mape: 0.19, smape: 0.2) ] 
[data I : 57169 answer: 20.0,forecast :15.641505737513278 (rmse:4.36, mape: 0.23, smape: 0.25) ] 
[data I : 57170 answer: 12.0,forecast :15.40558178978921 (rmse:3.41, mape: 0.3, smape: 0.27) ] 
[data I : 57171 answer: 12.0,forecast :12.967887333443263 (rmse:0.97, mape: 0.11, smape: 0.1) ] 
[data I : 57172 answer: 16.0,forecast :10.379896583383712 (rmse:5.62, mape: 0.36, smape: 0.43) ] 
[data I : 57173 answer: 16.0,forecast :13.688826749655501 (rmse:2.31, mape: 0.17, smape: 0.18) ] 
[data I : 57174 answer: 12.0,forecast :14.524507316595313 (rmse:2.52, mape: 0.22, smape: 0.2) ] 
[data I : 57175 answer: 16.0,forecast :16.725134151612803 (rmse:0.73, mape: 0.06, smape: 0.06) ] 
[data I : 57176 answer: 12.0,forecast :13.156988082443327 (rmse:1.16, mape: 0.1, smape: 0.1) ] 
[data I : 57177 answer: 12.0,forecast :12.924169294952263 (rmse:0.92, mape: 0.09, smape: 0.08) ] 
[data I : 57178 answer: 8.0,forecast :14.432763566211772 (rmse:6.43, mape: 0.81, smape: 0.58) ] 
[data I : 57179 answer: 16.0,forecast :15.707491253310113 (rmse:0.29, mape: 0.07, smape: 0.07) ] 
[data I : 57180 answer: 12.0,forecast :13.29235178159348 (rmse:1.29, mape: 0.11, smape: 0.11) ] 
[data I : 57181 answer: 25.0,forecast :15.663950946414282 (rmse:9.34, mape: 0.38, smape: 0.46) ] 
[data I : 57182 answer: 12.0,forecast :12.761646777913906 (rmse:0.76, mape: 0.09, smape: 0.09) ] 
[data I : 57183 answer: 12.0,forecast :13.474781500816386 (rmse:1.47, mape: 0.13, smape: 0.12) ] 
[data I : 57184 answer: 12.0,forecast :8.270898918917057 (rmse:3.73, mape: 0.32, smape: 0.38) ] 
[data I : 57185 answer: 16.0,forecast :16.732009104564263 (rmse:0.73, mape: 0.07, smape: 0.06) ] 
[data I : 57186 answer: 16.0,forecast :12.020289288539944 (rmse:3.98, mape: 0.25, smape: 0.29) ] 
[data I : 57187 answer: 16.0,forecast :19.634539729325894 (rmse:3.63, mape: 0.24, smape: 0.22) ] 
[data I : 57188 answer: 12.0,forecast :12.425232682720736 (rmse:0.43, mape: 0.06, smape: 0.05) ] 
[data I : 57189 answer: 12.0,forecast :12.838694270485242 (rmse:0.84, mape: 0.07, smape: 0.07) ] 
[data I : 57190 answer: 12.0,forecast :12.845702404769483 (rmse:0.85, mape: 0.08, smape: 0.07) ] 
[data I : 57191 answer: 16.0,forecast :15.543592852812866 (rmse:0.46, mape: 0.03, smape: 0.03) ] 
[data I : 57192 answer: 12.0,forecast :15.102174724767984 (rmse:3.1, mape: 0.26, smape: 0.23) ] 
[data I : 57193 answer: 16.0,forecast :15.064472615086157 (rmse:0.94, mape: 0.07, smape: 0.08) ] 
[data I : 57194 answer: 12.0,forecast :12.59196057757304 (rmse:0.59, mape: 0.06, smape: 0.05) ] 
[data I : 57195 answer: 12.0,forecast :13.459978920524957 (rmse:1.46, mape: 0.13, smape: 0.12) ] 
[data I : 57196 answer: 8.0,forecast :12.4042935924599 (rmse:4.4, mape: 0.57, smape: 0.44) ] 
[data I : 57197 answer: 12.0,forecast :15.654415433013423 (rmse:3.65, mape: 0.35, smape: 0.31) ] 
[data I : 57198 answer: 12.0,forecast :13.396742442692307 (rmse:1.4, mape: 0.15, smape: 0.14) ] 
[data I : 57199 answer: 16.0,forecast :16.06226042234053 (rmse:0.06, mape: 0.01, smape: 0.01) ] 
[data I : 57200 answer: 12.0,forecast :13.049000344394114 (rmse:1.05, mape: 0.09, smape: 0.08) ] 
[data I : 57201 answer: 12.0,forecast :13.31614731453908 (rmse:1.32, mape: 0.12, smape: 0.11) ] 
[data I : 57202 answer: 8.0,forecast :10.493945385434454 (rmse:2.49, mape: 0.33, smape: 0.28) ] 
[data I : 57203 answer: 12.0,forecast :13.443592471879098 (rmse:1.44, mape: 0.15, smape: 0.14) ] 
[data I : 57204 answer: 20.0,forecast :13.12741378603452 (rmse:6.87, mape: 0.35, smape: 0.42) ] 
[data I : 57205 answer: 16.0,forecast :16.36759084116507 (rmse:0.37, mape: 0.04, smape: 0.04) ] 
[data I : 57206 answer: 29.0,forecast :12.27039099561658 (rmse:16.73, mape: 0.58, smape: 0.81) ] 
[data I : 57207 answer: 12.0,forecast :12.748287800821082 (rmse:0.75, mape: 0.11, smape: 0.11) ] 
[data I : 57208 answer: 12.0,forecast :11.564766882859363 (rmse:0.44, mape: 0.05, smape: 0.05) ] 
[data I : 57209 answer: 12.0,forecast :8.624202334887059 (rmse:3.38, mape: 0.29, smape: 0.33) ] 
[data I : 57210 answer: 12.0,forecast :17.425994078187145 (rmse:5.43, mape: 0.48, smape: 0.39) ] 
[data I : 57211 answer: 20.0,forecast :15.319890408078098 (rmse:4.68, mape: 0.26, smape: 0.29) ] 
[data I : 57212 answer: 12.0,forecast :20.31335230865182 (rmse:8.31, mape: 0.71, smape: 0.53) ] 
[data I : 57213 answer: 16.0,forecast :13.897892797074695 (rmse:2.1, mape: 0.18, smape: 0.19) ] 
[data I : 57214 answer: 8.0,forecast :11.118711148064923 (rmse:3.12, mape: 0.41, smape: 0.34) ] 
[data I : 57215 answer: 12.0,forecast :13.698558998219657 (rmse:1.7, mape: 0.18, smape: 0.16) ] 
[data I : 57216 answer: 12.0,forecast :12.915029093708743 (rmse:0.92, mape: 0.09, smape: 0.09) ] 
[data I : 57217 answer: 16.0,forecast :16.660040153174872 (rmse:0.66, mape: 0.05, smape: 0.05) ] 
[data I : 57218 answer: 12.0,forecast :14.240670058060084 (rmse:2.24, mape: 0.19, smape: 0.17) ] 
[data I : 57219 answer: 16.0,forecast :14.648510074261395 (rmse:1.35, mape: 0.1, smape: 0.1) ] 
[data I : 57220 answer: 12.0,forecast :11.305349399381708 (rmse:0.69, mape: 0.07, smape: 0.07) ] 
[data I : 57221 answer: 16.0,forecast :13.924683516796982 (rmse:2.08, mape: 0.13, smape: 0.14) ] 
[data I : 57222 answer: 16.0,forecast :12.437367046815467 (rmse:3.56, mape: 0.23, smape: 0.26) ] 
[data I : 57223 answer: 20.0,forecast :14.387517428251439 (rmse:5.61, mape: 0.29, smape: 0.34) ] 
[data I : 57224 answer: 16.0,forecast :12.620512968366285 (rmse:3.38, mape: 0.23, smape: 0.26) ] 
[data I : 57225 answer: 16.0,forecast :13.653959380072587 (rmse:2.35, mape: 0.16, smape: 0.17) ] 
[data I : 57226 answer: 12.0,forecast :11.571158562681411 (rmse:0.43, mape: 0.05, smape: 0.05) ] 
[data I : 57227 answer: 12.0,forecast :13.620428001250422 (rmse:1.62, mape: 0.14, smape: 0.13) ] 
[data I : 57228 answer: 12.0,forecast :13.658756757917626 (rmse:1.66, mape: 0.15, smape: 0.14) ] 
[data I : 57229 answer: 20.0,forecast :15.298484177475554 (rmse:4.7, mape: 0.24, smape: 0.27) ] 
[data I : 57230 answer: 8.0,forecast :14.829858800720926 (rmse:6.83, mape: 0.88, smape: 0.62) ] 
[data I : 57231 answer: 12.0,forecast :15.513191133823922 (rmse:3.51, mape: 0.37, smape: 0.32) ] 
[data I : 57232 answer: 12.0,forecast :10.389816116124843 (rmse:1.61, mape: 0.16, smape: 0.18) ] 
[data I : 57233 answer: 12.0,forecast :14.594038032966662 (rmse:2.59, mape: 0.23, smape: 0.21) ] 
[data I : 57234 answer: 12.0,forecast :14.472804078868231 (rmse:2.47, mape: 0.23, smape: 0.2) ] 
[data I : 57235 answer: 20.0,forecast :14.892538471990958 (rmse:5.11, mape: 0.27, smape: 0.31) ] 
[data I : 57236 answer: 8.0,forecast :12.664952909109916 (rmse:4.66, mape: 0.62, smape: 0.48) ] 
[data I : 57237 answer: 12.0,forecast :14.535836747228426 (rmse:2.54, mape: 0.26, smape: 0.24) ] 
[data I : 57238 answer: 12.0,forecast :11.054602055499952 (rmse:0.95, mape: 0.1, smape: 0.1) ] 
[data I : 57239 answer: 12.0,forecast :14.050477768800963 (rmse:2.05, mape: 0.18, smape: 0.17) ] 
[data I : 57240 answer: 12.0,forecast :14.202273889345577 (rmse:2.2, mape: 0.2, smape: 0.18) ] 
[data I : 57241 answer: 20.0,forecast :15.497479910554766 (rmse:4.5, mape: 0.24, smape: 0.26) ] 
[data I : 57242 answer: 12.0,forecast :12.113222971060331 (rmse:0.11, mape: 0.03, smape: 0.03) ] 
[data I : 57243 answer: 12.0,forecast :14.207861804927683 (rmse:2.21, mape: 0.19, smape: 0.17) ] 
[data I : 57244 answer: 12.0,forecast :11.855250234608132 (rmse:0.14, mape: 0.03, smape: 0.03) ] 
[data I : 57245 answer: 12.0,forecast :13.093542623595079 (rmse:1.09, mape: 0.09, smape: 0.09) ] 
[data I : 57246 answer: 12.0,forecast :13.705175669703063 (rmse:1.71, mape: 0.15, smape: 0.14) ] 
[data I : 57247 answer: 16.0,forecast :15.81266160357648 (rmse:0.19, mape: 0.02, smape: 0.02) ] 
[data I : 57248 answer: 8.0,forecast :13.457105033353754 (rmse:5.46, mape: 0.68, smape: 0.51) ] 
[data I : 57249 answer: 16.0,forecast :14.152451833479395 (rmse:1.85, mape: 0.16, smape: 0.17) ] 
[data I : 57250 answer: 8.0,forecast :12.20734421564487 (rmse:4.21, mape: 0.55, smape: 0.43) ] 
[data I : 57251 answer: 12.0,forecast :14.67517483775665 (rmse:2.68, mape: 0.27, smape: 0.24) ] 
[data I : 57252 answer: 16.0,forecast :12.677717794804957 (rmse:3.32, mape: 0.22, smape: 0.25) ] 
[data I : 57253 answer: 20.0,forecast :14.718886299404302 (rmse:5.28, mape: 0.28, smape: 0.32) ] 
[data I : 57254 answer: 12.0,forecast :12.844519186818818 (rmse:0.84, mape: 0.09, smape: 0.09) ] 
[data I : 57255 answer: 16.0,forecast :14.53856704850132 (rmse:1.46, mape: 0.1, smape: 0.1) ] 
[data I : 57256 answer: 12.0,forecast :9.88439533435572 (rmse:2.12, mape: 0.18, smape: 0.2) ] 
[data I : 57257 answer: 12.0,forecast :13.231280952401319 (rmse:1.23, mape: 0.12, smape: 0.11) ] 
[data I : 57258 answer: 16.0,forecast :14.049262337703475 (rmse:1.95, mape: 0.13, smape: 0.14) ] 
[data I : 57259 answer: 16.0,forecast :15.26307805053193 (rmse:0.74, mape: 0.05, smape: 0.06) ] 
[data I : 57260 answer: 12.0,forecast :13.918396360857347 (rmse:1.92, mape: 0.16, smape: 0.15) ] 
[data I : 57261 answer: 12.0,forecast :14.378986249313868 (rmse:2.38, mape: 0.21, smape: 0.19) ] 
[data I : 57262 answer: 16.0,forecast :12.328059708706942 (rmse:3.67, mape: 0.24, smape: 0.27) ] 
[data I : 57263 answer: 12.0,forecast :12.938323835126925 (rmse:0.94, mape: 0.1, smape: 0.09) ] 
[data I : 57264 answer: 16.0,forecast :15.229941436706914 (rmse:0.77, mape: 0.05, smape: 0.06) ] 
[data I : 57265 answer: 20.0,forecast :13.73578156014898 (rmse:6.26, mape: 0.32, smape: 0.37) ] 
[data I : 57266 answer: 12.0,forecast :13.082436086220415 (rmse:1.08, mape: 0.12, smape: 0.11) ] 
