{ 2,0,0,2,0,0,2} in_90 test 20% win=100 
 [data I : 55296 answer: 12.0,forecast :11.938073565984793 (rmse:0.06, mape: 0.01, smape: 0.01) ] 
[data I : 55324 answer: 12.0,forecast :11.69540203405111 (rmse:0.3, mape: 0.05, smape: 0.05) ] 
[data I : 55325 answer: 20.0,forecast :15.700183692433523 (rmse:4.3, mape: 0.22, smape: 0.24) ] 
[data I : 55326 answer: 8.0,forecast :8.083216897938607 (rmse:0.08, mape: 0.04, smape: 0.04) ] 
[data I : 55327 answer: 16.0,forecast :17.024906782949238 (rmse:1.02, mape: 0.07, smape: 0.06) ] 
[data I : 55328 answer: 12.0,forecast :12.183919598585138 (rmse:0.18, mape: 0.02, smape: 0.02) ] 
[data I : 55329 answer: 12.0,forecast :13.00359097309259 (rmse:1, mape: 0.09, smape: 0.08) ] 
[data I : 55330 answer: 8.0,forecast :11.043965861917656 (rmse:3.04, mape: 0.39, smape: 0.33) ] 
[data I : 55331 answer: 16.0,forecast :19.156427560245653 (rmse:3.16, mape: 0.22, smape: 0.2) ] 
[data I : 55332 answer: 8.0,forecast :9.754797508258077 (rmse:1.75, mape: 0.25, smape: 0.22) ] 
[data I : 55333 answer: 20.0,forecast :15.212064964302527 (rmse:4.79, mape: 0.25, smape: 0.29) ] 
[data I : 55334 answer: 16.0,forecast :11.061790172410682 (rmse:4.94, mape: 0.32, smape: 0.38) ] 
[data I : 55335 answer: 12.0,forecast :12.536444799901634 (rmse:0.54, mape: 0.07, smape: 0.07) ] 
[data I : 55336 answer: 12.0,forecast :8.773858737061497 (rmse:3.23, mape: 0.27, smape: 0.32) ] 
[data I : 55337 answer: 16.0,forecast :15.400848715812922 (rmse:0.6, mape: 0.05, smape: 0.06) ] 
[data I : 55338 answer: 12.0,forecast :8.387470787271575 (rmse:3.61, mape: 0.31, smape: 0.36) ] 
[data I : 55339 answer: 16.0,forecast :16.517616299630802 (rmse:0.52, mape: 0.05, smape: 0.05) ] 
[data I : 55340 answer: 16.0,forecast :14.787478272111905 (rmse:1.21, mape: 0.08, smape: 0.08) ] 
[data I : 55341 answer: 12.0,forecast :12.052705332360535 (rmse:0.05, mape: 0.01, smape: 0.01) ] 
[data I : 55342 answer: 8.0,forecast :11.976917735310186 (rmse:3.98, mape: 0.5, smape: 0.4) ] 
[data I : 55343 answer: 12.0,forecast :15.64564121425561 (rmse:3.65, mape: 0.35, smape: 0.3) ] 
[data I : 55344 answer: 12.0,forecast :12.19485416771911 (rmse:0.19, mape: 0.05, smape: 0.04) ] 
[data I : 55345 answer: 16.0,forecast :14.302047687076604 (rmse:1.7, mape: 0.11, smape: 0.12) ] 
[data I : 55346 answer: 12.0,forecast :14.641833233486983 (rmse:2.64, mape: 0.23, smape: 0.21) ] 
[data I : 55347 answer: 12.0,forecast :13.249388699572245 (rmse:1.25, mape: 0.12, smape: 0.12) ] 
[data I : 55348 answer: 12.0,forecast :10.56827165190511 (rmse:1.43, mape: 0.13, smape: 0.14) ] 
[data I : 55349 answer: 12.0,forecast :12.542452346851304 (rmse:0.54, mape: 0.06, smape: 0.05) ] 
[data I : 55350 answer: 8.0,forecast :11.913516499190807 (rmse:3.91, mape: 0.5, smape: 0.4) ] 
[data I : 55351 answer: 16.0,forecast :15.314275811307933 (rmse:0.69, mape: 0.07, smape: 0.08) ] 
[data I : 55352 answer: 12.0,forecast :12.104180779035788 (rmse:0.1, mape: 0.01, smape: 0.01) ] 
[data I : 55353 answer: 12.0,forecast :12.527800715468642 (rmse:0.53, mape: 0.05, smape: 0.04) ] 
[data I : 55354 answer: 12.0,forecast :12.887952253601021 (rmse:0.89, mape: 0.08, smape: 0.07) ] 
[data I : 55355 answer: 16.0,forecast :13.366420152070095 (rmse:2.63, mape: 0.17, smape: 0.18) ] 
[data I : 55356 answer: 8.0,forecast :9.011075157858322 (rmse:1.01, mape: 0.15, smape: 0.14) ] 
[data I : 55357 answer: 16.0,forecast :15.333130863388508 (rmse:0.67, mape: 0.05, smape: 0.05) ] 
[data I : 55358 answer: 12.0,forecast :12.173105777108475 (rmse:0.17, mape: 0.02, smape: 0.02) ] 
[data I : 55359 answer: 12.0,forecast :12.52569283851994 (rmse:0.53, mape: 0.05, smape: 0.04) ] 
[data I : 55360 answer: 8.0,forecast :11.819329924872479 (rmse:3.82, mape: 0.48, smape: 0.39) ] 
[data I : 55361 answer: 12.0,forecast :16.240460337449765 (rmse:4.24, mape: 0.39, smape: 0.33) ] 
[data I : 55362 answer: 8.0,forecast :9.240082307576602 (rmse:1.24, mape: 0.2, smape: 0.19) ] 
[data I : 55363 answer: 16.0,forecast :14.96950962308047 (rmse:1.03, mape: 0.08, smape: 0.08) ] 
[data I : 55364 answer: 12.0,forecast :12.279400261773565 (rmse:0.28, mape: 0.03, smape: 0.03) ] 
[data I : 55365 answer: 16.0,forecast :13.575928089304064 (rmse:2.42, mape: 0.15, smape: 0.17) ] 
[data I : 55366 answer: 8.0,forecast :9.8647770763829 (rmse:1.86, mape: 0.25, smape: 0.23) ] 
[data I : 55367 answer: 16.0,forecast :13.705080258997455 (rmse:2.29, mape: 0.16, smape: 0.17) ] 
[data I : 55368 answer: 8.0,forecast :8.590378746559928 (rmse:0.59, mape: 0.09, smape: 0.09) ] 
[data I : 55369 answer: 16.0,forecast :15.247144143800758 (rmse:0.75, mape: 0.05, smape: 0.05) ] 
[data I : 55370 answer: 16.0,forecast :10.853131631394882 (rmse:5.15, mape: 0.32, smape: 0.39) ] 
[data I : 55371 answer: 16.0,forecast :15.645827496411052 (rmse:0.35, mape: 0.04, smape: 0.04) ] 
[data I : 55372 answer: 8.0,forecast :8.953145745699363 (rmse:0.95, mape: 0.12, smape: 0.12) ] 
[data I : 55373 answer: 16.0,forecast :15.801254149967196 (rmse:0.2, mape: 0.02, smape: 0.02) ] 
[data I : 55374 answer: 12.0,forecast :8.570212554831743 (rmse:3.43, mape: 0.29, smape: 0.34) ] 
[data I : 55375 answer: 16.0,forecast :14.107055222534985 (rmse:1.89, mape: 0.14, smape: 0.14) ] 
[data I : 55376 answer: 12.0,forecast :13.09241780609298 (rmse:1.09, mape: 0.1, smape: 0.1) ] 
[data I : 55377 answer: 12.0,forecast :15.925680406978305 (rmse:3.93, mape: 0.34, smape: 0.29) ] 
[data I : 55378 answer: 8.0,forecast :9.061656089919628 (rmse:1.06, mape: 0.17, smape: 0.16) ] 
[data I : 55379 answer: 16.0,forecast :14.927080000861565 (rmse:1.07, mape: 0.08, smape: 0.08) ] 
[data I : 55380 answer: 12.0,forecast :12.043772851969196 (rmse:0.04, mape: 0.01, smape: 0.01) ] 
[data I : 55381 answer: 20.0,forecast :15.135666989720077 (rmse:4.86, mape: 0.24, smape: 0.28) ] 
[data I : 55382 answer: 16.0,forecast :12.028144963491158 (rmse:3.97, mape: 0.26, smape: 0.3) ] 
[data I : 55383 answer: 12.0,forecast :13.451879767765497 (rmse:1.45, mape: 0.14, smape: 0.13) ] 
[data I : 55384 answer: 12.0,forecast :8.396167484374338 (rmse:3.6, mape: 0.31, smape: 0.37) ] 
[data I : 55385 answer: 16.0,forecast :14.292993090348283 (rmse:1.71, mape: 0.13, smape: 0.13) ] 
[data I : 55386 answer: 12.0,forecast :11.208673783154877 (rmse:0.79, mape: 0.08, smape: 0.08) ] 
[data I : 55387 answer: 25.0,forecast :16.22562014507053 (rmse:8.77, mape: 0.35, smape: 0.43) ] 
[data I : 55388 answer: 12.0,forecast :14.701449296811436 (rmse:2.7, mape: 0.25, smape: 0.23) ] 
[data I : 55389 answer: 12.0,forecast :13.524313387471466 (rmse:1.52, mape: 0.15, smape: 0.14) ] 
[data I : 55390 answer: 8.0,forecast :10.664881302097582 (rmse:2.66, mape: 0.35, smape: 0.3) ] 
[data I : 55391 answer: 25.0,forecast :15.982510981151458 (rmse:9.02, mape: 0.37, smape: 0.46) ] 
[data I : 55392 answer: 12.0,forecast :11.349915921884737 (rmse:0.65, mape: 0.09, smape: 0.09) ] 
[data I : 55393 answer: 16.0,forecast :21.894281264234746 (rmse:5.89, mape: 0.37, smape: 0.32) ] 
[data I : 55394 answer: 16.0,forecast :9.351818796086643 (rmse:6.65, mape: 0.44, smape: 0.55) ] 
[data I : 55395 answer: 12.0,forecast :15.74937085343998 (rmse:3.75, mape: 0.35, smape: 0.3) ] 
[data I : 55396 answer: 8.0,forecast :8.26730430840664 (rmse:0.27, mape: 0.08, smape: 0.08) ] 
[data I : 55397 answer: 16.0,forecast :22.46684029470388 (rmse:6.47, mape: 0.41, smape: 0.34) ] 
[data I : 55398 answer: 8.0,forecast :13.078787662002515 (rmse:5.08, mape: 0.69, smape: 0.52) ] 
[data I : 55399 answer: 16.0,forecast :14.705548289764108 (rmse:1.29, mape: 0.12, smape: 0.13) ] 
[data I : 55400 answer: 12.0,forecast :14.107724537726709 (rmse:2.11, mape: 0.19, smape: 0.17) ] 
[data I : 55401 answer: 12.0,forecast :13.61422402737949 (rmse:1.61, mape: 0.15, smape: 0.14) ] 
[data I : 55402 answer: 12.0,forecast :9.162549692163532 (rmse:2.84, mape: 0.25, smape: 0.28) ] 
[data I : 55403 answer: 16.0,forecast :15.784177049452648 (rmse:0.22, mape: 0.03, smape: 0.03) ] 
[data I : 55404 answer: 8.0,forecast :9.841427611058672 (rmse:1.84, mape: 0.23, smape: 0.21) ] 
[data I : 55405 answer: 20.0,forecast :15.166090349819513 (rmse:4.83, mape: 0.25, smape: 0.29) ] 
[data I : 55406 answer: 16.0,forecast :11.70882954892612 (rmse:4.29, mape: 0.28, smape: 0.33) ] 
[data I : 55407 answer: 12.0,forecast :12.616232813111756 (rmse:0.62, mape: 0.08, smape: 0.07) ] 
[data I : 55408 answer: 12.0,forecast :11.309514529287526 (rmse:0.69, mape: 0.06, smape: 0.07) ] 
[data I : 55409 answer: 16.0,forecast :15.82472816086419 (rmse:0.18, mape: 0.01, smape: 0.02) ] 
[data I : 55410 answer: 8.0,forecast :9.867030200822304 (rmse:1.87, mape: 0.24, smape: 0.21) ] 
[data I : 55411 answer: 20.0,forecast :17.3136750102312 (rmse:2.69, mape: 0.15, smape: 0.16) ] 
[data I : 55412 answer: 16.0,forecast :14.284409964440915 (rmse:1.72, mape: 0.12, smape: 0.12) ] 
[data I : 55413 answer: 12.0,forecast :12.54216315437917 (rmse:0.54, mape: 0.05, smape: 0.05) ] 
[data I : 55414 answer: 12.0,forecast :11.808206533078552 (rmse:0.19, mape: 0.02, smape: 0.02) ] 
[data I : 55415 answer: 16.0,forecast :15.968399001681334 (rmse:0.03, mape: 0, smape: 0) ] 
[data I : 55416 answer: 12.0,forecast :9.47779195352895 (rmse:2.52, mape: 0.21, smape: 0.24) ] 
[data I : 55417 answer: 16.0,forecast :17.02485053212353 (rmse:1.02, mape: 0.08, smape: 0.07) ] 
[data I : 55418 answer: 12.0,forecast :14.438896305338506 (rmse:2.44, mape: 0.21, smape: 0.19) ] 
[data I : 55419 answer: 12.0,forecast :12.941456618623715 (rmse:0.94, mape: 0.1, smape: 0.09) ] 
[data I : 55420 answer: 12.0,forecast :12.710138797020887 (rmse:0.71, mape: 0.07, smape: 0.07) ] 
[data I : 55421 answer: 16.0,forecast :15.78434712750721 (rmse:0.22, mape: 0.02, smape: 0.02) ] 
[data I : 55422 answer: 8.0,forecast :12.520879436001744 (rmse:4.52, mape: 0.57, smape: 0.44) ] 
[data I : 55423 answer: 16.0,forecast :15.959525298903362 (rmse:0.04, mape: 0.04, smape: 0.04) ] 
[data I : 55424 answer: 12.0,forecast :12.887345108321766 (rmse:0.89, mape: 0.08, smape: 0.07) ] 
[data I : 55425 answer: 12.0,forecast :13.474037463003558 (rmse:1.47, mape: 0.13, smape: 0.12) ] 
[data I : 55426 answer: 12.0,forecast :12.598124702295282 (rmse:0.6, mape: 0.06, smape: 0.06) ] 
[data I : 55427 answer: 12.0,forecast :16.096077379452097 (rmse:4.1, mape: 0.35, smape: 0.3) ] 
[data I : 55428 answer: 12.0,forecast :10.802348510505352 (rmse:1.2, mape: 0.13, smape: 0.14) ] 
[data I : 55429 answer: 16.0,forecast :15.468454389274852 (rmse:0.53, mape: 0.04, smape: 0.04) ] 
[data I : 55430 answer: 12.0,forecast :12.539091473608348 (rmse:0.54, mape: 0.05, smape: 0.05) ] 
[data I : 55431 answer: 12.0,forecast :12.934555739954577 (rmse:0.93, mape: 0.08, smape: 0.08) ] 
[data I : 55432 answer: 8.0,forecast :13.07971498664099 (rmse:5.08, mape: 0.65, smape: 0.49) ] 
[data I : 55433 answer: 25.0,forecast :14.233185153791975 (rmse:10.77, mape: 0.46, smape: 0.58) ] 
[data I : 55434 answer: 12.0,forecast :11.007264225765349 (rmse:0.99, mape: 0.12, smape: 0.13) ] 
[data I : 55435 answer: 16.0,forecast :13.740068384611007 (rmse:2.26, mape: 0.15, smape: 0.16) ] 
[data I : 55436 answer: 12.0,forecast :10.896402584112568 (rmse:1.1, mape: 0.1, smape: 0.11) ] 
[data I : 55437 answer: 12.0,forecast :14.525802351190068 (rmse:2.53, mape: 0.22, smape: 0.2) ] 
[data I : 55438 answer: 12.0,forecast :10.779612592642232 (rmse:1.22, mape: 0.12, smape: 0.13) ] 
[data I : 55439 answer: 12.0,forecast :20.916450178165114 (rmse:8.92, mape: 0.75, smape: 0.55) ] 
[data I : 55440 answer: 16.0,forecast :13.568855914077236 (rmse:2.43, mape: 0.2, smape: 0.22) ] 
[data I : 55441 answer: 20.0,forecast :14.148038116936451 (rmse:5.85, mape: 0.3, smape: 0.35) ] 
[data I : 55442 answer: 12.0,forecast :10.925991961360676 (rmse:1.07, mape: 0.11, smape: 0.12) ] 
[data I : 55443 answer: 12.0,forecast :12.394774069781565 (rmse:0.39, mape: 0.04, smape: 0.04) ] 
[data I : 55444 answer: 12.0,forecast :13.97185274492264 (rmse:1.97, mape: 0.17, smape: 0.16) ] 
[data I : 55445 answer: 16.0,forecast :12.867491499720554 (rmse:3.13, mape: 0.21, smape: 0.23) ] 
[data I : 55446 answer: 12.0,forecast :12.831308052472878 (rmse:0.83, mape: 0.09, smape: 0.08) ] 
[data I : 55447 answer: 16.0,forecast :16.311682936304102 (rmse:0.31, mape: 0.02, smape: 0.02) ] 
[data I : 55448 answer: 12.0,forecast :12.454712000192451 (rmse:0.45, mape: 0.04, smape: 0.04) ] 
[data I : 55449 answer: 12.0,forecast :13.531272685591516 (rmse:1.53, mape: 0.13, smape: 0.12) ] 
[data I : 55450 answer: 12.0,forecast :13.220037414177604 (rmse:1.22, mape: 0.11, smape: 0.11) ] 
[data I : 55451 answer: 16.0,forecast :15.314861643291641 (rmse:0.69, mape: 0.05, smape: 0.05) ] 
[data I : 55452 answer: 12.0,forecast :12.359438367256494 (rmse:0.36, mape: 0.03, smape: 0.03) ] 
[data I : 55453 answer: 16.0,forecast :14.681457980850737 (rmse:1.32, mape: 0.08, smape: 0.09) ] 
[data I : 55454 answer: 12.0,forecast :12.153186503662521 (rmse:0.15, mape: 0.02, smape: 0.02) ] 
[data I : 55455 answer: 12.0,forecast :13.081462811414402 (rmse:1.08, mape: 0.09, smape: 0.09) ] 
[data I : 55456 answer: 12.0,forecast :12.915066315741203 (rmse:0.92, mape: 0.08, smape: 0.08) ] 
[data I : 55457 answer: 12.0,forecast :15.311895367277515 (rmse:3.31, mape: 0.28, smape: 0.25) ] 
[data I : 55458 answer: 12.0,forecast :13.786741705948938 (rmse:1.79, mape: 0.17, smape: 0.16) ] 
[data I : 55459 answer: 16.0,forecast :15.44733577850446 (rmse:0.55, mape: 0.05, smape: 0.05) ] 
[data I : 55460 answer: 12.0,forecast :12.891529518479892 (rmse:0.89, mape: 0.08, smape: 0.08) ] 
[data I : 55461 answer: 12.0,forecast :13.59428603444396 (rmse:1.59, mape: 0.14, smape: 0.13) ] 
[data I : 55462 answer: 12.0,forecast :13.468785237554426 (rmse:1.47, mape: 0.13, smape: 0.13) ] 
[data I : 55463 answer: 16.0,forecast :13.909162877240579 (rmse:2.09, mape: 0.14, smape: 0.15) ] 
[data I : 55464 answer: 12.0,forecast :12.691684271924018 (rmse:0.69, mape: 0.07, smape: 0.07) ] 
[data I : 55465 answer: 25.0,forecast :14.477655261773219 (rmse:10.52, mape: 0.42, smape: 0.54) ] 
[data I : 55466 answer: 16.0,forecast :9.369751379308394 (rmse:6.63, mape: 0.44, smape: 0.56) ] 
[data I : 55467 answer: 12.0,forecast :11.805009384686448 (rmse:0.19, mape: 0.05, smape: 0.05) ] 
[data I : 55468 answer: 8.0,forecast :10.749386721830518 (rmse:2.75, mape: 0.35, smape: 0.3) ] 
[data I : 55469 answer: 12.0,forecast :13.656008737693657 (rmse:1.66, mape: 0.17, smape: 0.16) ] 
[data I : 55470 answer: 12.0,forecast :12.289157330230644 (rmse:0.29, mape: 0.04, smape: 0.04) ] 
[data I : 55471 answer: 20.0,forecast :17.700941147102778 (rmse:2.3, mape: 0.12, smape: 0.12) ] 
[data I : 55472 answer: 12.0,forecast :14.53847743894042 (rmse:2.54, mape: 0.22, smape: 0.2) ] 
[data I : 55473 answer: 12.0,forecast :14.272464746316862 (rmse:2.27, mape: 0.21, smape: 0.19) ] 
[data I : 55474 answer: 12.0,forecast :10.880893871247345 (rmse:1.12, mape: 0.11, smape: 0.12) ] 
[data I : 55475 answer: 16.0,forecast :13.279823503138733 (rmse:2.72, mape: 0.18, smape: 0.19) ] 
[data I : 55476 answer: 12.0,forecast :12.772973857406521 (rmse:0.77, mape: 0.08, smape: 0.08) ] 
[data I : 55477 answer: 16.0,forecast :15.50983060481707 (rmse:0.49, mape: 0.04, smape: 0.04) ] 
[data I : 55478 answer: 16.0,forecast :12.359441777265985 (rmse:3.64, mape: 0.23, smape: 0.26) ] 
[data I : 55479 answer: 16.0,forecast :12.923777572970842 (rmse:3.08, mape: 0.21, smape: 0.23) ] 
[data I : 55480 answer: 12.0,forecast :11.488994846756098 (rmse:0.51, mape: 0.06, smape: 0.06) ] 
[data I : 55481 answer: 16.0,forecast :13.044578061759449 (rmse:2.96, mape: 0.19, smape: 0.21) ] 
[data I : 55482 answer: 12.0,forecast :11.458839246670562 (rmse:0.54, mape: 0.06, smape: 0.06) ] 
[data I : 55483 answer: 16.0,forecast :13.91213699493662 (rmse:2.09, mape: 0.13, smape: 0.14) ] 
[data I : 55484 answer: 16.0,forecast :12.652101817611818 (rmse:3.35, mape: 0.22, smape: 0.24) ] 
[data I : 55485 answer: 12.0,forecast :14.005102525036772 (rmse:2.01, mape: 0.19, smape: 0.17) ] 
[data I : 55486 answer: 12.0,forecast :12.343804452215046 (rmse:0.34, mape: 0.04, smape: 0.04) ] 
[data I : 55487 answer: 16.0,forecast :13.869425513704646 (rmse:2.13, mape: 0.14, smape: 0.15) ] 
[data I : 55488 answer: 12.0,forecast :13.350735450063937 (rmse:1.35, mape: 0.12, smape: 0.12) ] 
[data I : 55489 answer: 20.0,forecast :14.40322625024185 (rmse:5.6, mape: 0.29, smape: 0.33) ] 
[data I : 55490 answer: 12.0,forecast :14.055294295878326 (rmse:2.06, mape: 0.2, smape: 0.18) ] 
[data I : 55491 answer: 12.0,forecast :13.607143340861889 (rmse:1.61, mape: 0.15, smape: 0.14) ] 
[data I : 55492 answer: 12.0,forecast :11.602891869316435 (rmse:0.4, mape: 0.05, smape: 0.05) ] 
[data I : 55493 answer: 16.0,forecast :15.743748691050756 (rmse:0.26, mape: 0.02, smape: 0.02) ] 
[data I : 55494 answer: 12.0,forecast :12.35401161346564 (rmse:0.35, mape: 0.03, smape: 0.03) ] 
[data I : 55495 answer: 25.0,forecast :17.09168494088059 (rmse:7.91, mape: 0.32, smape: 0.38) ] 
[data I : 55496 answer: 16.0,forecast :12.29352229337758 (rmse:3.71, mape: 0.25, smape: 0.28) ] 
[data I : 55497 answer: 12.0,forecast :12.860975166310025 (rmse:0.86, mape: 0.09, smape: 0.09) ] 
[data I : 55498 answer: 12.0,forecast :10.283551508762256 (rmse:1.72, mape: 0.15, smape: 0.16) ] 
[data I : 55499 answer: 16.0,forecast :14.39170751969246 (rmse:1.61, mape: 0.11, smape: 0.12) ] 
[data I : 55500 answer: 16.0,forecast :11.313707019542221 (rmse:4.69, mape: 0.3, smape: 0.35) ] 
[data I : 55501 answer: 20.0,forecast :20.871873246179593 (rmse:0.87, mape: 0.06, smape: 0.06) ] 
[data I : 55502 answer: 12.0,forecast :15.191123400307 (rmse:3.19, mape: 0.27, smape: 0.24) ] 
[data I : 55503 answer: 12.0,forecast :12.3704071921946 (rmse:0.37, mape: 0.05, smape: 0.05) ] 
[data I : 55504 answer: 12.0,forecast :11.750275097449387 (rmse:0.25, mape: 0.03, smape: 0.03) ] 
[data I : 55505 answer: 12.0,forecast :15.31492519123594 (rmse:3.31, mape: 0.28, smape: 0.24) ] 
[data I : 55506 answer: 12.0,forecast :15.292368573864938 (rmse:3.29, mape: 0.3, smape: 0.26) ] 
[data I : 55507 answer: 16.0,forecast :18.052579400498917 (rmse:2.05, mape: 0.15, smape: 0.14) ] 
[data I : 55508 answer: 12.0,forecast :13.69589623366777 (rmse:1.7, mape: 0.15, smape: 0.14) ] 
[data I : 55509 answer: 12.0,forecast :13.55074040574434 (rmse:1.55, mape: 0.14, smape: 0.13) ] 
[data I : 55510 answer: 12.0,forecast :12.995769208425187 (rmse:1, mape: 0.09, smape: 0.09) ] 
[data I : 55511 answer: 16.0,forecast :13.55366358221765 (rmse:2.45, mape: 0.16, smape: 0.17) ] 
[data I : 55512 answer: 12.0,forecast :13.202827438124064 (rmse:1.2, mape: 0.11, smape: 0.11) ] 
[data I : 55513 answer: 16.0,forecast :15.559315085805768 (rmse:0.44, mape: 0.03, smape: 0.04) ] 
[data I : 55514 answer: 12.0,forecast :12.995088672891708 (rmse:1, mape: 0.09, smape: 0.08) ] 
[data I : 55515 answer: 16.0,forecast :13.502809559752336 (rmse:2.5, mape: 0.16, smape: 0.18) ] 
[data I : 55516 answer: 12.0,forecast :12.504113154613282 (rmse:0.5, mape: 0.06, smape: 0.05) ] 
[data I : 55517 answer: 12.0,forecast :15.589850139726757 (rmse:3.59, mape: 0.3, smape: 0.26) ] 
[data I : 55518 answer: 12.0,forecast :12.682452934454991 (rmse:0.68, mape: 0.08, smape: 0.08) ] 
[data I : 55519 answer: 16.0,forecast :15.646627224194189 (rmse:0.35, mape: 0.03, smape: 0.03) ] 
[data I : 55520 answer: 12.0,forecast :13.364992668421975 (rmse:1.36, mape: 0.12, smape: 0.11) ] 
[data I : 55521 answer: 12.0,forecast :15.502953450804728 (rmse:3.5, mape: 0.3, smape: 0.26) ] 
[data I : 55522 answer: 8.0,forecast :13.129805700017794 (rmse:5.13, mape: 0.68, smape: 0.51) ] 
[data I : 55523 answer: 12.0,forecast :13.854805206664919 (rmse:1.85, mape: 0.21, smape: 0.2) ] 
[data I : 55524 answer: 12.0,forecast :12.98581114043809 (rmse:0.99, mape: 0.1, smape: 0.1) ] 
[data I : 55525 answer: 20.0,forecast :15.186332206616854 (rmse:4.81, mape: 0.25, smape: 0.28) ] 
[data I : 55526 answer: 16.0,forecast :12.544908296884687 (rmse:3.46, mape: 0.23, smape: 0.26) ] 
[data I : 55527 answer: 16.0,forecast :13.070298549383008 (rmse:2.93, mape: 0.2, smape: 0.22) ] 
[data I : 55528 answer: 16.0,forecast :9.531483154040082 (rmse:6.47, mape: 0.42, smape: 0.52) ] 
[data I : 55529 answer: 12.0,forecast :12.770617288016865 (rmse:0.77, mape: 0.1, smape: 0.1) ] 
[data I : 55530 answer: 12.0,forecast :12.064646641339706 (rmse:0.06, mape: 0.01, smape: 0.01) ] 
[data I : 55531 answer: 16.0,forecast :16.285624759177033 (rmse:0.29, mape: 0.02, smape: 0.02) ] 
[data I : 55532 answer: 12.0,forecast :15.023111338950923 (rmse:3.02, mape: 0.25, smape: 0.23) ] 
[data I : 55533 answer: 12.0,forecast :15.293823942670569 (rmse:3.29, mape: 0.3, smape: 0.26) ] 
[data I : 55534 answer: 12.0,forecast :14.938516545448145 (rmse:2.94, mape: 0.27, smape: 0.24) ] 
[data I : 55535 answer: 12.0,forecast :13.150120144171595 (rmse:1.15, mape: 0.12, smape: 0.11) ] 
[data I : 55536 answer: 16.0,forecast :13.000954229459069 (rmse:3, mape: 0.19, smape: 0.21) ] 
[data I : 55537 answer: 16.0,forecast :15.457184484229751 (rmse:0.54, mape: 0.05, smape: 0.05) ] 
[data I : 55538 answer: 16.0,forecast :13.796821318697761 (rmse:2.2, mape: 0.14, smape: 0.15) ] 
